Date,Company,Open,Close,High,Low,Volume,Market_Cap
2023-02-28,Intel,205.82,881.44,1359.46,408.15,12837630,294.14
2023-03-01,Intel,1431.99,585.8,1375.15,381.64,22723084,211.24
2023-03-02,Intel,516.21,1406.01,1420.63,1391.5,34702820,233.3
2023-03-03,Intel,228.89,1391.7,828.32,1293.73,42341069,1150.52
2023-03-04,Intel,938.66,803.32,1047.93,1184.84,21903780,1564.14
2023-03-05,Intel,973.11,559.04,1189.92,649.83,23682696,739.67
2023-03-06,Intel,1007.91,1131.99,283.42,806.13,6077831,1956.01
2023-03-07,Intel,474.36,151.4,941.34,750.06,23351014,874.5
2023-03-08,Intel,121.15,764.68,148.02,454.76,20703975,309.39
2023-03-09,Intel,1451.02,570.85,796.59,807.04,24462453,937.27
2023-03-10,Intel,451.25,1388.75,316.78,142.7,37656386,1361.28
2023-03-11,Intel,1046.44,116.8,356.09,284.53,41834486,1666.13
2023-03-12,Intel,1089.28,873.94,611.07,1341.23,20939319,922.95
2023-03-13,Intel,954.01,1136.93,705.41,1152.35,9938606,1191.28
2023-03-14,Intel,538.07,779.03,972.44,692.02,32113959,542.02
2023-03-15,Intel,479.53,219.56,204.2,824.01,5973216,1295.37
2023-03-16,Intel,936.74,1461.45,805.17,618.0,41840031,1972.08
2023-03-17,Intel,1312.53,825.21,355.68,1137.09,7961990,107.62
2023-03-18,Intel,1425.43,959.86,903.57,1197.86,23389266,1774.2
2023-03-19,Intel,248.27,431.25,992.37,1168.6,37132129,1128.94
2023-03-20,Intel,316.76,776.9,879.39,1111.66,42230897,511.68
2023-03-21,Intel,1422.63,700.81,1133.61,386.31,40786670,1910.23
2023-03-22,Intel,1131.15,204.85,569.85,573.16,39882999,971.88
2023-03-23,Intel,1336.19,248.62,1171.15,757.78,47256312,670.06
2023-03-24,Intel,383.69,1272.46,705.87,563.11,31973266,371.18
2023-03-25,Intel,922.62,435.75,777.86,1156.92,23487549,496.46
2023-03-26,Intel,1081.6,372.94,1007.34,561.09,47340914,1667.37
2023-03-27,Intel,1052.16,806.88,125.7,293.52,38131573,1232.68
2023-03-28,Intel,671.41,1176.25,1015.59,658.66,18593689,1827.36
2023-03-29,Intel,121.55,186.73,966.02,1471.88,14502619,471.62
2023-03-30,Intel,916.1,907.53,533.79,416.23,13346138,251.07
2023-03-31,Intel,454.34,266.89,220.11,957.02,24366063,22.11
2023-04-01,Intel,730.36,151.05,227.31,706.16,2430264,1020.65
2023-04-02,Intel,1440.61,173.84,1392.51,199.43,7498450,1996.63
2023-04-03,Intel,658.65,1267.83,1064.99,783.03,31802354,1392.98
2023-04-04,Intel,1275.72,265.16,277.94,1083.03,11024454,623.71
2023-04-05,Intel,363.96,163.21,599.41,818.51,17580252,1754.95
2023-04-06,Intel,1041.44,713.06,929.48,1320.95,37284406,1565.63
2023-04-07,Intel,1467.81,1281.59,1269.8,504.51,45730026,40.68
2023-04-08,Intel,242.65,467.37,161.13,220.75,19112580,1635.55
2023-04-09,Intel,111.65,690.4,431.29,1411.19,12048541,608.05
2023-04-10,Intel,707.02,155.89,1345.65,629.47,22486442,307.85
2023-04-11,Intel,229.68,728.71,112.83,906.97,43864503,460.4
2023-04-12,Intel,1147.74,908.66,381.96,1208.8,43776761,942.47
2023-04-13,Intel,1380.37,899.27,1442.63,554.04,34434503,855.49
2023-04-14,Intel,707.63,565.4,958.76,1102.63,9820939,584.89
2023-04-15,Intel,462.2,541.75,466.34,289.59,12252265,352.71
2023-04-16,Intel,708.16,249.27,193.79,507.81,11115084,1526.84
2023-04-17,Intel,1112.83,613.52,139.47,302.59,41143513,1980.32
2023-04-18,Intel,112.68,239.29,442.64,1235.72,3323729,1557.81
2023-04-19,Intel,925.24,1173.23,1334.08,411.71,43752050,598.91
2023-04-20,Intel,958.61,1452.78,682.28,1104.36,39679027,497.17
2023-04-21,Intel,992.76,1458.1,1108.47,1420.62,5709075,443.16
2023-04-22,Intel,438.83,1311.1,1385.6,838.88,28446927,282.02
2023-04-23,Intel,1099.67,941.11,671.26,856.04,34520642,1107.15
2023-04-24,Intel,227.95,1081.21,367.79,745.45,12988221,1214.75
2023-04-25,Intel,378.98,499.29,823.97,556.25,30773274,1413.95
2023-04-26,Intel,1328.46,983.08,1371.32,765.92,45219214,1363.62
2023-04-27,Intel,1134.21,737.91,1226.12,943.93,41728057,591.74
2023-04-28,Intel,119.24,774.82,192.16,1480.39,41537237,667.32
2023-04-29,Intel,447.73,1160.89,1069.6,1412.87,6010919,1366.21
2023-04-30,Intel,400.17,494.69,900.66,1307.01,33788758,705.4
2023-05-01,Intel,479.13,545.26,1370.45,1344.78,17385082,433.12
2023-05-02,Intel,446.58,1394.5,271.47,754.99,37413885,754.93
2023-05-03,Intel,187.54,178.71,847.65,1020.42,26786480,551.45
2023-05-04,Intel,742.52,779.89,1331.25,1353.09,47052082,185.74
2023-05-05,Intel,1125.83,1377.92,674.03,650.13,15726965,1661.98
2023-05-06,Intel,949.42,954.51,774.79,1446.47,21399672,1707.69
2023-05-07,Intel,1042.02,864.97,198.64,682.1,3463208,447.3
2023-05-08,Intel,213.61,449.64,489.4,941.52,24664022,138.9
2023-05-09,Intel,1432.09,580.59,554.31,1093.73,5004168,1480.27
2023-05-10,Intel,1273.89,1292.87,1423.17,1430.83,43339031,430.94
2023-05-11,Intel,1227.13,882.91,495.73,442.46,2981908,792.94
2023-05-12,Intel,1252.18,820.64,745.22,1144.58,29830701,137.63
2023-05-13,Intel,1405.79,239.41,1039.83,829.14,43547919,460.28
2023-05-14,Intel,861.96,122.44,327.06,475.98,21175934,1587.88
2023-05-15,Intel,380.39,1449.16,781.02,1187.25,34835191,1610.75
2023-05-16,Intel,963.5,627.78,1133.95,873.11,14538302,422.1
2023-05-17,Intel,1140.03,944.5,1313.6,1025.36,48488792,678.47
2023-05-18,Intel,1133.08,211.6,976.76,552.06,40437849,277.13
2023-05-19,Intel,830.03,1056.36,1036.67,773.78,47739632,157.6
2023-05-20,Intel,195.84,1405.59,276.8,964.3,48160748,1984.42
2023-05-21,Intel,619.56,905.93,1424.09,666.88,22437512,1314.63
2023-05-22,Intel,1389.07,276.56,285.6,377.72,28151526,1088.77
2023-05-23,Intel,918.23,914.41,1184.54,1446.3,9533216,1533.34
2023-05-24,Intel,853.66,1172.89,470.74,816.05,42879104,1681.75
2023-05-25,Intel,476.39,668.98,1407.03,1127.49,43079812,1615.36
2023-05-26,Intel,615.83,1331.77,1107.94,675.47,47831543,42.91
2023-05-27,Intel,1353.48,1008.16,1155.34,597.18,47934024,381.75
2023-05-28,Intel,1033.05,1358.95,406.68,670.03,9209093,1313.26
2023-05-29,Intel,1202.34,972.91,720.26,672.88,24284635,757.76
2023-05-30,Intel,736.08,283.8,964.94,861.85,23145708,1965.14
2023-05-31,Intel,982.35,533.57,1177.96,860.86,13075801,1334.16
2023-06-01,Intel,447.74,382.51,245.54,796.02,17141339,1913.53
2023-06-02,Intel,1087.65,1372.36,1447.31,288.7,13626727,410.88
2023-06-03,Intel,698.64,1164.56,1346.31,794.51,24058318,1729.27
2023-06-04,Intel,719.56,1046.96,478.49,336.75,31185093,649.49
2023-06-05,Intel,1009.05,521.35,1251.86,276.59,34292314,1979.23
2023-06-06,Intel,1410.79,357.66,825.65,1405.7,45651722,323.8
2023-06-07,Intel,189.61,1159.03,746.53,946.93,7709332,1037.52
2023-06-08,Intel,1254.64,763.82,540.21,1023.29,28973439,1587.76
2023-06-09,Intel,509.34,416.11,913.36,662.51,24110754,870.96
2023-06-10,Intel,721.49,963.27,1121.84,1372.57,20021698,941.49
2023-06-11,Intel,130.68,156.47,675.31,993.1,35182333,1972.85
2023-06-12,Intel,521.46,556.64,980.91,1176.84,37536331,856.36
2023-06-13,Intel,803.68,755.98,1079.04,615.99,48013466,1212.1
2023-06-14,Intel,178.65,307.14,1095.57,1444.02,7386676,118.53
2023-06-15,Intel,787.53,1478.52,172.75,1248.65,36142685,1686.0
2023-06-16,Intel,1397.95,392.74,1303.65,1295.53,38770533,1299.85
2023-06-17,Intel,247.55,282.49,741.55,341.07,42792871,814.0
2023-06-18,Intel,1170.22,384.95,467.38,479.35,33340881,42.18
2023-06-19,Intel,673.54,1176.69,438.47,499.88,32178931,1187.42
2023-06-20,Intel,1017.24,695.71,776.22,479.27,24659292,35.19
2023-06-21,Intel,464.33,891.58,1341.56,1297.57,14343855,12.4
2023-06-22,Intel,323.29,129.41,629.69,144.64,26621947,1236.04
2023-06-23,Intel,324.65,148.2,1149.62,206.54,33906260,386.14
2023-06-24,Intel,198.69,724.16,235.55,483.48,11771600,391.86
2023-06-25,Intel,359.91,1243.32,766.48,379.82,14633512,1310.01
2023-06-26,Intel,1029.91,1339.33,1488.36,424.6,28692177,116.86
2023-06-27,Intel,1334.37,221.39,1178.61,1217.12,1661944,633.68
2023-06-28,Intel,1239.78,853.71,394.74,888.38,45198308,307.37
2023-06-29,Intel,1059.19,1378.52,802.02,108.08,31141755,1164.55
2023-06-30,Intel,254.6,643.16,427.07,701.05,47404773,1326.91
2023-07-01,Intel,504.86,1261.39,673.39,671.04,14376714,1445.06
2023-07-02,Intel,533.73,287.17,1192.12,259.52,17795119,517.91
2023-07-03,Intel,449.94,1409.55,1179.71,1046.6,16367923,187.61
2023-07-04,Intel,821.01,1151.99,419.34,1082.94,8100883,166.58
2023-07-05,Intel,849.78,1417.87,1391.11,1109.25,36215673,858.04
2023-07-06,Intel,599.64,1047.26,929.6,1119.86,14832962,1892.23
2023-07-07,Intel,595.3,608.77,631.89,100.07,11892542,443.28
2023-07-08,Intel,1259.98,1413.45,802.71,1435.49,27003478,520.92
2023-07-09,Intel,1205.01,485.79,947.1,1239.89,44872136,210.77
2023-07-10,Intel,530.91,565.04,883.85,1365.57,35955602,1215.08
2023-07-11,Intel,1379.3,1081.13,780.97,121.9,14026796,1362.95
2023-07-12,Intel,1433.94,1171.44,806.91,1407.4,30993782,1289.43
2023-07-13,Intel,557.44,1401.16,346.98,1233.7,49420211,1723.65
2023-07-14,Intel,596.19,386.72,1237.83,1272.11,10846358,977.99
2023-07-15,Intel,807.89,1217.2,858.46,230.6,23596826,277.57
2023-07-16,Intel,1417.57,1133.96,283.51,1134.29,39162906,585.92
2023-07-17,Intel,1326.85,189.31,1172.62,1443.88,46319523,1328.24
2023-07-18,Intel,243.6,642.11,1405.42,1049.97,43477003,1230.11
2023-07-19,Intel,649.82,495.87,1426.23,898.79,14721078,1066.7
